"GO","EVIDENCE","ONTOLOGY","ENTREZID","SYMBOL","ENSEMBL"
"GO:0006511","IMP","BP","6478","SIAH2","ENSG00000181788"
"GO:0006511","ISS","BP","6478","SIAH2","ENSG00000181788"
"GO:0006511","TAS","BP","6790","AURKA","ENSG00000087586"
"GO:0006511","IDA","BP","6872","TAF1","ENSG00000147133"
"GO:0006511","IBA","BP","6921","ELOC","ENSG00000154582"
"GO:0006511","IMP","BP","6992","PPP1R11","ENSG00000204619"
"GO:0006511","IMP","BP","6992","PPP1R11","ENSG00000237403"
"GO:0006511","IMP","BP","6992","PPP1R11","ENSG00000237829"
"GO:0006511","IMP","BP","6992","PPP1R11","ENSG00000234058"
"GO:0006511","IMP","BP","6992","PPP1R11","ENSG00000206501"
"GO:0006511","IMP","BP","6992","PPP1R11","ENSG00000227720"
"GO:0006511","IMP","BP","6992","PPP1R11","ENSG00000233314"
"GO:0006511","IMP","BP","6992","PPP1R11","ENSG00000236560"
"GO:0006511","IBA","BP","7267","TTC3","ENSG00000182670"
"GO:0006511","IDA","BP","7267","TTC3","ENSG00000182670"
"GO:0006511","NAS","BP","7319","UBE2A","ENSG00000077721"
"GO:0006511","IDA","BP","7320","UBE2B","ENSG00000119048"
"GO:0006511","NAS","BP","7320","UBE2B","ENSG00000119048"
"GO:0006511","IBA","BP","7321","UBE2D1","ENSG00000072401"
"GO:0006511","IDA","BP","7321","UBE2D1","ENSG00000072401"
"GO:0006511","TAS","BP","7321","UBE2D1","ENSG00000072401"
"GO:0006511","IBA","BP","7322","UBE2D2","ENSG00000131508"
"GO:0006511","IBA","BP","7323","UBE2D3","ENSG00000109332"
"GO:0006511","TAS","BP","7324","UBE2E1","ENSG00000170142"
"GO:0006511","IBA","BP","7326","UBE2G1","ENSG00000132388"
"GO:0006511","IBA","BP","7327","UBE2G2","ENSG00000184787"
"GO:0006511","IBA","BP","7328","UBE2H","ENSG00000186591"
"GO:0006511","TAS","BP","7329","UBE2I","ENSG00000103275"
"GO:0006511","IBA","BP","7332","UBE2L3","ENSG00000185651"
"GO:0006511","TAS","BP","7332","UBE2L3","ENSG00000185651"
"GO:0006511","IEA","BP","7334","UBE2N","ENSG00000177889"
"GO:0006511","IBA","BP","7337","UBE3A","ENSG00000114062"
"GO:0006511","IEA","BP","7347","UCHL3","ENSG00000118939"
"GO:0006511","IMP","BP","7353","UFD1","ENSG00000070010"
"GO:0006511","IEA","BP","7375","USP4","ENSG00000114316"
"GO:0006511","IEA","BP","7398","USP1","ENSG00000162607"
"GO:0006511","ISS","BP","7494","XBP1","ENSG00000100219"
"GO:0006511","IMP","BP","7706","TRIM25","ENSG00000121060"
"GO:0006511","IEA","BP","7874","USP7","ENSG00000187555"
"GO:0006511","ISS","BP","7917","BAG6","ENSG00000204463"
"GO:0006511","ISS","BP","7917","BAG6","ENSG00000233348"
"GO:0006511","ISS","BP","7917","BAG6","ENSG00000096155"
"GO:0006511","ISS","BP","7917","BAG6","ENSG00000228760"
"GO:0006511","ISS","BP","7917","BAG6","ENSG00000229524"
"GO:0006511","ISS","BP","7917","BAG6","ENSG00000234651"
"GO:0006511","ISS","BP","7917","BAG6","ENSG00000227761"
"GO:0006511","IBA","BP","8065","CUL5","ENSG00000166266"
"GO:0006511","IEA","BP","8078","USP5","ENSG00000111667"
"GO:0006511","IEA","BP","8237","USP11","ENSG00000102226"
"GO:0006511","IEA","BP","8287","USP9Y","ENSG00000114374"
"GO:0006511","IEA","BP","8314","BAP1","ENSG00000163930"
"GO:0006511","IBA","BP","8405","SPOP","ENSG00000121067"
"GO:0006511","IBA","BP","8450","CUL4B","ENSG00000158290"
"GO:0006511","IBA","BP","8451","CUL4A","ENSG00000139842"
"GO:0006511","IBA","BP","8452","CUL3","ENSG00000036257"
"GO:0006511","IDA","BP","8452","CUL3","ENSG00000036257"
"GO:0006511","IBA","BP","8453","CUL2","ENSG00000108094"
"GO:0006511","IBA","BP","8454","CUL1","ENSG00000055130"
"GO:0006511","IBA","BP","8533","COPS3","ENSG00000141030"
"GO:0006511","TAS","BP","8697","CDC23","ENSG00000094880"
"GO:0006511","TAS","BP","8878","SQSTM1","ENSG00000161011"
"GO:0006511","TAS","BP","8878","SQSTM1","ENSG00000284099"
"GO:0006511","TAS","BP","8881","CDC16","ENSG00000130177"
"GO:0006511","IDA","BP","8945","BTRC","ENSG00000166167"
"GO:0006511","IEA","BP","8975","USP13","ENSG00000058056"
"GO:0006511","IBA","BP","9025","RNF8","ENSG00000112130"
"GO:0006511","IDA","BP","9025","RNF8","ENSG00000112130"
"GO:0006511","IEA","BP","9097","USP14","ENSG00000101557"
"GO:0006511","IEA","BP","9098","USP6","ENSG00000129204"
"GO:0006511","IEA","BP","9099","USP2","ENSG00000036672"
"GO:0006511","IEA","BP","9100","USP10","ENSG00000103194"
"GO:0006511","IEA","BP","9101","USP8","ENSG00000138592"
"GO:0006511","TAS","BP","9184","BUB3","ENSG00000154473"
"GO:0006511","TAS","BP","9212","AURKB","ENSG00000178999"
"GO:0006511","TAS","BP","9232","PTTG1","ENSG00000164611"
"GO:0006511","IBA","BP","9246","UBE2L6","ENSG00000156587"
"GO:0006511","IBA","BP","9320","TRIP12","ENSG00000153827"
"GO:0006511","IDA","BP","9320","TRIP12","ENSG00000153827"
"GO:0006511","IMP","BP","9320","TRIP12","ENSG00000153827"
"GO:0006511","TAS","BP","9354","UBE4A","ENSG00000110344"
"GO:0006511","IBA","BP","9491","PSMF1","ENSG00000125818"
"GO:0006511","IDA","BP","9491","PSMF1","ENSG00000125818"
"GO:0006511","IBA","BP","9604","RNF14","ENSG00000013561"
"GO:0006511","IBA","BP","9616","RNF7","ENSG00000114125"
"GO:0006511","IBA","BP","9690","UBE3C","ENSG00000009335"
"GO:0006511","IBA","BP","9709","HERPUD1","ENSG00000051108"
"GO:0006511","IEA","BP","9736","USP34","ENSG00000115464"
"GO:0006511","IBA","BP","9781","RNF144A","ENSG00000151692"
"GO:0006511","ISS","BP","9810","RNF40","ENSG00000103549"
"GO:0006511","IEA","BP","9820","CUL7","ENSG00000044090"
"GO:0006511","IBA","BP","9870","AREL1","ENSG00000119682"
"GO:0006511","IDA","BP","9870","AREL1","ENSG00000119682"
"GO:0006511","IEA","BP","9958","USP15","ENSG00000135655"
"GO:0006511","IEA","BP","9960","USP3","ENSG00000140455"
"GO:0006511","IBA","BP","9978","RBX1","ENSG00000100387"
"GO:0006511","IBA","BP","10075","HUWE1","ENSG00000086758"
"GO:0006511","IMP","BP","10210","TOPORS","ENSG00000197579"
"GO:0006511","TAS","BP","10213","PSMD14","ENSG00000115233"
"GO:0006511","IGI","BP","10273","STUB1","ENSG00000103266"
"GO:0006511","IMP","BP","10273","STUB1","ENSG00000103266"
"GO:0006511","ISS","BP","10273","STUB1","ENSG00000103266"
"GO:0006511","TAS","BP","10277","UBE4B","ENSG00000130939"
"GO:0006511","IBA","BP","10296","MAEA","ENSG00000090316"
"GO:0006511","TAS","BP","10393","ANAPC10","ENSG00000164162"
"GO:0006511","IBA","BP","10425","ARIH2","ENSG00000177479"
"GO:0006511","IDA","BP","10425","ARIH2","ENSG00000177479"
"GO:0006511","IBA","BP","10537","UBD","ENSG00000213886"
"GO:0006511","IBA","BP","10537","UBD","ENSG00000206513"
"GO:0006511","IBA","BP","10537","UBD","ENSG00000226898"
"GO:0006511","IBA","BP","10537","UBD","ENSG00000228913"
"GO:0006511","IBA","BP","10537","UBD","ENSG00000206468"
"GO:0006511","IBA","BP","10537","UBD","ENSG00000224654"
"GO:0006511","IBA","BP","10537","UBD","ENSG00000231968"
"GO:0006511","IDA","BP","10537","UBD","ENSG00000213886"
"GO:0006511","IDA","BP","10537","UBD","ENSG00000206513"
"GO:0006511","IDA","BP","10537","UBD","ENSG00000226898"
"GO:0006511","IDA","BP","10537","UBD","ENSG00000228913"
"GO:0006511","IDA","BP","10537","UBD","ENSG00000206468"
"GO:0006511","IDA","BP","10537","UBD","ENSG00000224654"
"GO:0006511","IDA","BP","10537","UBD","ENSG00000231968"
"GO:0006511","IEA","BP","10600","USP16","ENSG00000156256"
"GO:0006511","IEA","BP","10868","USP20","ENSG00000136878"
"GO:0006511","IMP","BP","10956","OS9","ENSG00000135506"
"GO:0006511","IBA","BP","11047","ADRM1","ENSG00000130706"
"GO:0006511","IBA","BP","11059","WWP1","ENSG00000123124"
"GO:0006511","IBA","BP","11060","WWP2","ENSG00000198373"
"GO:0006511","IDA","BP","11065","UBE2C","ENSG00000175063"
"GO:0006511","TAS","BP","11065","UBE2C","ENSG00000175063"
"GO:0006511","IEA","BP","11274","USP18","ENSG00000184979"
"GO:0006511","IBA","BP","11342","RNF13","ENSG00000082996"
"GO:0006511","IMP","BP","22954","TRIM32","ENSG00000119401"
"GO:0006511","NAS","BP","23014","FBXO21","ENSG00000135108"
"GO:0006511","TAS","BP","23032","USP33","ENSG00000077254"
"GO:0006511","IBA","BP","23072","HECW1","ENSG00000002746"
"GO:0006511","IEA","BP","23113","CUL9","ENSG00000112659"
"GO:0006511","IBA","BP","23194","FBXL7","ENSG00000183580"
"GO:0006511","NAS","BP","23194","FBXL7","ENSG00000183580"
"GO:0006511","IEA","BP","23326","USP22","ENSG00000124422"
"GO:0006511","IBA","BP","23327","NEDD4L","ENSG00000049759"
"GO:0006511","IDA","BP","23327","NEDD4L","ENSG00000049759"
"GO:0006511","IBA","BP","23352","UBR4","ENSG00000127481"
"GO:0006511","IDA","BP","23352","UBR4","ENSG00000127481"
"GO:0006511","IEA","BP","23358","USP24","ENSG00000162402"
"GO:0006511","IDA","BP","23624","CBLC","ENSG00000142273"
"GO:0006511","IDA","BP","25793","FBXO7","ENSG00000100225"
"GO:0006511","IBA","BP","25820","ARIH1","ENSG00000166233"
"GO:0006511","TAS","BP","25820","ARIH1","ENSG00000166233"
"GO:0006511","IBA","BP","25827","FBXL2","ENSG00000153558"
"GO:0006511","IEA","BP","25862","USP49","ENSG00000164663"
"GO:0006511","IEA","BP","25893","TRIM58","ENSG00000162722"
"GO:0006511","IBA","BP","25897","RNF19A","ENSG00000034677"
"GO:0006511","IDA","BP","25898","RCHY1","ENSG00000163743"
"GO:0006511","TAS","BP","25906","ANAPC15","ENSG00000110200"
"GO:0006511","IBA","BP","26001","RNF167","ENSG00000108523"
"GO:0006511","IBA","BP","26133","TRPC4AP","ENSG00000100991"
"GO:0006511","IDA","BP","26133","TRPC4AP","ENSG00000100991"
"GO:0006511","IBA","BP","26231","LRRC29","ENSG00000125122"
"GO:0006511","IBA","BP","26234","FBXL5","ENSG00000118564"
"GO:0006511","IBA","BP","26235","FBXL4","ENSG00000112234"
"GO:0006511","IDA","BP","26249","KLHL3","ENSG00000146021"
"GO:0006511","TAS","BP","26263","FBXO22","ENSG00000167196"
"GO:0006511","IBA","BP","26267","FBXO10","ENSG00000147912"
"GO:0006511","IBA","BP","26267","FBXO10","ENSG00000256966"
"GO:0006511","IMP","BP","26267","FBXO10","ENSG00000147912"
"GO:0006511","IMP","BP","26267","FBXO10","ENSG00000256966"
"GO:0006511","NAS","BP","26269","FBXO8","ENSG00000164117"
"GO:0006511","IDA","BP","26994","RNF11","ENSG00000123091"
"GO:0006511","IEA","BP","27005","USP21","ENSG00000143258"
"GO:0006511","IBA","BP","27338","UBE2S","ENSG00000108106"
"GO:0006511","IBA","BP","29116","MYLIP","ENSG00000007944"
"GO:0006511","IDA","BP","29128","UHRF1","ENSG00000276043"
"GO:0006511","IEA","BP","29761","USP25","ENSG00000155313"
"GO:0006511","TAS","BP","29882","ANAPC2","ENSG00000176248"
"GO:0006511","TAS","BP","29945","ANAPC4","ENSG00000053900"
"GO:0006511","IBA","BP","29978","UBQLN2","ENSG00000188021"
"GO:0006511","IBA","BP","29979","UBQLN1","ENSG00000135018"
"GO:0006511","IBA","BP","50613","UBQLN3","ENSG00000175520"
"GO:0006511","ISS","BP","51132","RLIM","ENSG00000131263"
"GO:0006511","IDA","BP","51283","BFAR","ENSG00000103429"
"GO:0006511","IDA","BP","51283","BFAR","ENSG00000275618"
"GO:0006511","TAS","BP","51343","FZR1","ENSG00000105325"
"GO:0006511","IEA","BP","51377","UCHL5","ENSG00000116750"
"GO:0006511","TAS","BP","51433","ANAPC5","ENSG00000089053"
"GO:0006511","TAS","BP","51434","ANAPC7","ENSG00000196510"
"GO:0006511","IDA","BP","51514","DTL","ENSG00000143476"
"GO:0006511","IMP","BP","51514","DTL","ENSG00000143476"
"GO:0006511","TAS","BP","51514","DTL","ENSG00000143476"
"GO:0006511","IBA","BP","51529","ANAPC11","ENSG00000141552"
"GO:0006511","TAS","BP","51529","ANAPC11","ENSG00000141552"
"GO:0006511","IBA","BP","51619","UBE2D4","ENSG00000078967"
"GO:0006511","IMP","BP","51667","NUB1","ENSG00000013374"
"GO:0006511","IBA","BP","54467","ANKIB1","ENSG00000001629"
"GO:0006511","IBA","BP","54472","TOLLIP","ENSG00000078902"
"GO:0006511","IBA","BP","54602","NDFIP2","ENSG00000102471"
"GO:0006511","IBA","BP","54778","RNF111","ENSG00000157450"
"GO:0006511","IBA","BP","54894","RNF43","ENSG00000108375"
"GO:0006511","IBA","BP","54894","RNF43","ENSG00000285897"
"GO:0006511","IDA","BP","54894","RNF43","ENSG00000108375"
"GO:0006511","IDA","BP","54894","RNF43","ENSG00000285897"
"GO:0006511","IBA","BP","54926","UBE2R2","ENSG00000107341"
"GO:0006511","IDA","BP","54941","RNF125","ENSG00000101695"
"GO:0006511","IEA","BP","55031","USP47","ENSG00000170242"
"GO:0006511","IBA","BP","55101","DMAC2","ENSG00000105341"
"GO:0006511","IEA","BP","55230","USP40","ENSG00000085982"
"GO:0006511","IBA","BP","55236","UBA6","ENSG00000033178"
"GO:0006511","IMP","BP","55236","UBA6","ENSG00000033178"
"GO:0006511","IDA","BP","55658","RNF126","ENSG00000070423"
"GO:0006511","IMP","BP","55658","RNF126","ENSG00000070423"
"GO:0006511","IBA","BP","55666","NPLOC4","ENSG00000182446"
"GO:0006511","IMP","BP","55666","NPLOC4","ENSG00000182446"
"GO:0006511","IBA","BP","55743","CHFR","ENSG00000072609"
"GO:0006511","IBA","BP","55819","RNF130","ENSG00000113269"
"GO:0006511","IMP","BP","56254","RNF20","ENSG00000155827"
"GO:0006511","IBA","BP","56893","UBQLN4","ENSG00000160803"
"GO:0006511","IBA","BP","57154","SMURF1","ENSG00000198742"
"GO:0006511","IBA","BP","57154","SMURF1","ENSG00000284126"
"GO:0006511","IDA","BP","57154","SMURF1","ENSG00000198742"
"GO:0006511","IDA","BP","57154","SMURF1","ENSG00000284126"
"GO:0006511","IBA","BP","57448","BIRC6","ENSG00000115760"
"GO:0006511","IEA","BP","57478","USP31","ENSG00000103404"
"GO:0006511","IBA","BP","57484","RNF150","ENSG00000170153"
"GO:0006511","IBA","BP","57520","HECW2","ENSG00000138411"
"GO:0006511","IBA","BP","57531","HACE1","ENSG00000085382"
"GO:0006511","IDA","BP","57531","HACE1","ENSG00000085382"
"GO:0006511","IEA","BP","57558","USP35","ENSG00000118369"
"GO:0006511","IDA","BP","57563","KLHL8","ENSG00000145332"
"GO:0006511","IEA","BP","57602","USP36","ENSG00000055483"
"GO:0006511","IEA","BP","57646","USP28","ENSG00000048028"
"GO:0006511","IEA","BP","57663","USP29","ENSG00000131864"
"GO:0006511","IBA","BP","57674","RNF213","ENSG00000173821"
"GO:0006511","IMP","BP","57674","RNF213","ENSG00000173821"
"GO:0006511","IEA","BP","57695","USP37","ENSG00000135913"
"GO:0006511","IEA","BP","58476","TP53INP2","ENSG00000078804"
"GO:0006511","IBA","BP","64410","KLHL25","ENSG00000183655"
"GO:0006511","IDA","BP","64410","KLHL25","ENSG00000183655"
"GO:0006511","TAS","BP","64682","ANAPC1","ENSG00000153107"
"GO:0006511","IBA","BP","64750","SMURF2","ENSG00000108854"
"GO:0006511","IDA","BP","64750","SMURF2","ENSG00000108854"
"GO:0006511","IBA","BP","64777","RMND5B","ENSG00000145916"
"GO:0006511","IBA","BP","64795","RMND5A","ENSG00000153561"
"GO:0006511","IEA","BP","64854","USP46","ENSG00000109189"
"GO:0006511","TAS","BP","65018","PINK1","ENSG00000158828"
"GO:0006511","IBA","BP","65264","UBE2Z","ENSG00000159202"
"GO:0006511","IBA","BP","79176","FBXL15","ENSG00000107872"
"GO:0006511","IBA","BP","79589","RNF128","ENSG00000133135"
"GO:0006511","NAS","BP","79589","RNF128","ENSG00000133135"
"GO:0006511","IBA","BP","80176","SPSB1","ENSG00000171621"
"GO:0006511","IDA","BP","80176","SPSB1","ENSG00000171621"
"GO:0006511","IMP","BP","80196","RNF34","ENSG00000170633"
"GO:0006511","IBA","BP","80204","FBXO11","ENSG00000138081"
"GO:0006511","NAS","BP","80204","FBXO11","ENSG00000138081"
"GO:0006511","IDA","BP","80311","KLHL15","ENSG00000174010"
"GO:0006511","IBA","BP","80762","NDFIP1","ENSG00000131507"
"GO:0006511","IBA","BP","81847","RNF146","ENSG00000118518"
"GO:0006511","IMP","BP","81847","RNF146","ENSG00000118518"
"GO:0006511","IBA","BP","83737","ITCH","ENSG00000078747"
"GO:0006511","IDA","BP","83737","ITCH","ENSG00000078747"
"GO:0006511","NAS","BP","83737","ITCH","ENSG00000078747"
"GO:0006511","IEA","BP","83844","USP26","ENSG00000134588"
"GO:0006511","IDA","BP","83892","KCTD10","ENSG00000110906"
"GO:0006511","IEA","BP","84132","USP42","ENSG00000106346"
"GO:0006511","IBA","BP","84133","ZNRF3","ENSG00000183579"
"GO:0006511","IMP","BP","84133","ZNRF3","ENSG00000183579"
"GO:0006511","IEA","BP","84196","USP48","ENSG00000090686"
"GO:0006511","IBA","BP","84447","SYVN1","ENSG00000162298"
"GO:0006511","IDA","BP","84447","SYVN1","ENSG00000162298"
"GO:0006511","TAS","BP","84447","SYVN1","ENSG00000162298"
"GO:0006511","IEA","BP","84640","USP38","ENSG00000170185"
"GO:0006511","IEA","BP","84669","USP32","ENSG00000170832"
"GO:0006511","IEA","BP","84708","LNX1","ENSG00000072201"
"GO:0006511","IBA","BP","84727","SPSB2","ENSG00000111671"
"GO:0006511","IDA","BP","84727","SPSB2","ENSG00000111671"
"GO:0006511","IEA","BP","84749","USP30","ENSG00000135093"
"GO:0006511","IBA","BP","84961","FBXL20","ENSG00000108306"
"GO:0006511","IBA","BP","84993","UBL7","ENSG00000138629"
"GO:0006511","IBA","BP","84993","UBL7","ENSG00000288408"
"GO:0006511","IEA","BP","85015","USP45","ENSG00000123552"
"GO:0006511","IBA","BP","89910","UBE3B","ENSG00000151148"
"GO:0006511","IBA","BP","90864","SPSB3","ENSG00000162032"
"GO:0006511","IBA","BP","91445","RNF185","ENSG00000138942"
"GO:0006511","IBA","BP","92369","SPSB4","ENSG00000175093"
"GO:0006511","IDA","BP","92369","SPSB4","ENSG00000175093"
"GO:0006511","IMP","BP","92369","SPSB4","ENSG00000175093"
"GO:0006511","IMP","BP","92714","ARRDC1","ENSG00000197070"
"GO:0006511","IDA","BP","117584","RFFL","ENSG00000092871"
"GO:0006511","IMP","BP","117584","RFFL","ENSG00000092871"
"GO:0006511","TAS","BP","119504","ANAPC16","ENSG00000166295"
"GO:0006511","IBA","BP","123803","NTAN1","ENSG00000157045"
"GO:0006511","IBA","BP","123803","NTAN1","ENSG00000275779"
"GO:0006511","IDA","BP","123803","NTAN1","ENSG00000157045"
"GO:0006511","IDA","BP","123803","NTAN1","ENSG00000275779"
"GO:0006511","IEA","BP","124739","USP43","ENSG00000154914"
"GO:0006511","IMP","BP","124997","WDR81","ENSG00000167716"
"GO:0006511","IMP","BP","124997","WDR81","ENSG00000276021"
"GO:0006511","IBA","BP","127544","RNF19B","ENSG00000116514"
"GO:0006511","ISS","BP","130507","UBR3","ENSG00000144357"
"GO:0006511","IEA","BP","143384","CACUL1","ENSG00000151893"
"GO:0006511","IBA","BP","143630","UBQLNL","ENSG00000175518"
"GO:0006511","IBA","BP","144699","FBXL14","ENSG00000171823"
"GO:0006511","IDA","BP","144699","FBXL14","ENSG00000171823"
"GO:0006511","IBA","BP","146330","FBXL16","ENSG00000127585"
"GO:0006511","IBA","BP","148066","ZNRF4","ENSG00000105428"
"GO:0006511","IDA","BP","148066","ZNRF4","ENSG00000105428"
"GO:0006511","IMP","BP","149095","DCST1","ENSG00000163357"
"GO:0006511","IMP","BP","151636","DTX3L","ENSG00000163840"
"GO:0006511","IBA","BP","154214","RNF217","ENSG00000146373"
"GO:0006511","ISS","BP","154214","RNF217","ENSG00000146373"
"GO:0006511","IEA","BP","158880","USP51","ENSG00000247746"
"GO:0006511","IDA","BP","165918","RNF168","ENSG00000163961"
"GO:0006511","IBA","BP","168433","RNF133","ENSG00000188050"
"GO:0006511","IBA","BP","171222","UBE2L5","ENSG00000236444"
"GO:0006511","IBA","BP","196394","AMN1","ENSG00000151743"
"GO:0006511","IBA","BP","200312","RNF215","ENSG00000099999"
"GO:0006511","IDA","BP","200845","KCTD6","ENSG00000168301"
"GO:0006511","IBA","BP","200933","FBXO45","ENSG00000174013"
"GO:0006511","IDA","BP","200933","FBXO45","ENSG00000174013"
"GO:0006511","IEA","BP","219333","USP12","ENSG00000152484"
"GO:0006511","IBA","BP","222235","FBXL13","ENSG00000161040"
"GO:0006511","TAS","BP","246184","CDC26","ENSG00000176386"
"GO:0006511","IBA","BP","255488","RNF144B","ENSG00000137393"
"GO:0006511","IDA","BP","255488","RNF144B","ENSG00000137393"
"GO:0006511","IDA","BP","283219","KCTD21","ENSG00000188997"
"GO:0006511","IBA","BP","283514","SIAH3","ENSG00000215475"
"GO:0006511","IBA","BP","284996","RNF149","ENSG00000163162"
"GO:0006511","IBA","BP","339745","SPOPL","ENSG00000144228"
"GO:0006511","IEA","BP","373509","USP50","ENSG00000170236"
"GO:0006511","IEA","BP","373856","USP41","ENSG00000161133"
"GO:0006511","IEA","BP","377630","USP17L2","ENSG00000223443"
"GO:0006511","IEA","BP","377630","USP17L2","ENSG00000284990"
"GO:0006511","IBA","BP","378925","RNF148","ENSG00000235631"
"GO:0006511","IEA","BP","389856","USP27X","ENSG00000273820"
"GO:0006511","IEA","BP","392188","USP17L8","ENSG00000237038"
"GO:0006511","IEA","BP","392188","USP17L8","ENSG00000236125"
"GO:0006511","IEA","BP","392188","USP17L8","ENSG00000284781"
"GO:0006511","IEA","BP","392197","USP17L7","ENSG00000226430"
"GO:0006511","IEA","BP","392197","USP17L7","ENSG00000285497"
"GO:0006511","IEA","BP","401447","USP17L1","ENSG00000230549"
"GO:0006511","IEA","BP","401447","USP17L1","ENSG00000277802"
"GO:0006511","IEA","BP","401447","USP17L1","ENSG00000223443"
"GO:0006511","IEA","BP","401447","USP17L1","ENSG00000284990"
"GO:0006511","IEA","BP","645836","USP17L3","ENSG00000225327"
"GO:0006511","IEA","BP","645836","USP17L3","ENSG00000284806"
"GO:0006511","IEA","BP","728386","USP17L5","ENSG00000227140"
"GO:0006511","IEA","BP","100287144","USP17L10","ENSG00000231396"
"GO:0006511","IEA","BP","100287178","USP17L11","ENSG00000233136"
"GO:0006511","IEA","BP","100287205","USP17L12","ENSG00000227551"
"GO:0006511","IEA","BP","100287238","USP17L13","ENSG00000232399"
"GO:0006511","IEA","BP","100287327","USP17L17","ENSG00000249104"
"GO:0006511","IEA","BP","100287364","USP17L18","ENSG00000250844"
"GO:0006511","IEA","BP","100287404","USP17L19","ENSG00000248920"
"GO:0006511","IEA","BP","100287441","USP17L20","ENSG00000250745"
"GO:0006511","IEA","BP","100287478","USP17L21","ENSG00000249811"
"GO:0006511","IEA","BP","100287513","USP17L22","ENSG00000248933"
"GO:0006511","IEA","BP","100288520","USP17L15","ENSG00000223569"
"GO:0006511","IEA","BP","101241878","USP17L23",NA
"GO:0006515","ISS","BP","4287","ATXN3","ENSG00000066427"
"GO:0006515","IBA","BP","8192","CLPP","ENSG00000125656"
"GO:0006515","IBA","BP","9361","LONP1","ENSG00000196365"
"GO:0006515","IMP","BP","10013","HDAC6","ENSG00000094631"
"GO:0006515","IDA","BP","10273","STUB1","ENSG00000103266"
"GO:0006515","IBA","BP","10730","YME1L1","ENSG00000136758"
"GO:0006515","IMP","BP","10730","YME1L1","ENSG00000136758"
"GO:0006515","ISS","BP","55284","UBE2W","ENSG00000104343"
"GO:0006515","IBA","BP","55768","NGLY1","ENSG00000151092"
"GO:0006515","IDA","BP","64839","FBXL17","ENSG00000145743"
"GO:0006515","IEA","BP","83752","LONP2","ENSG00000102910"
"GO:0006515","IEA","BP","92552","ATXN3L","ENSG00000123594"
"GO:0006515","IMP","BP","115209","OMA1","ENSG00000162600"
"GO:0006516","IBA","BP","4126","MANBA","ENSG00000109323"
"GO:0006516","ISS","BP","4126","MANBA","ENSG00000109323"
"GO:0006516","TAS","BP","10724","OGA","ENSG00000198408"
